TMEM121,SPATA20,NFIB,ILF2,TELO2,ATG10,MAPT,CA12,MELK,KCNK15,SKP2,PAXBP1,UBE2E3,SLC35F6///CENPA,GBP1,JCHAIN,FAM171A1,DEK,SPR,SCNN1A,RASA4B///RASA4CP///RASA4,ME1,TFF3,TBC1D9,MLPH,PTDSS2,LBR,TTK,PEX11A,GREB1,CYP39A1,ESR1,NAPA,ARHGEF9,AFF3,RAP2B,CLSTN2,HMGN4,XBP1,NAT1,NME5,IGHV431///IGHM///IGHG3///IGHG1///IGHA1,IGLC1,KARS,DYNC2H1,RET,SYBU,PUM3,PHGDH,COL8A2,ChemoResponse
0.4548060045818699,0.5225973431564405,0.7721002650719782,0.7498145930332499,0.7531436544310435,0.589530677086255,0.40671548670483293,0.5465568954326824,0.6291088225756328,0.39595713806724103,0.7743196022564335,0.6509123457229262,0.7499697197826434,0.6135896523209268,0.8123291666872321,0.5369618151843039,0.6582298577146125,0.7567273416357347,0.5726257984380579,0.7111842726490223,0.1114956123253068,0.4819060469334185,0.29158825748739725,0.667087189938129,0.6645838907653902,0.8714855262248153,0.7715290115514948,0.6017759942666306,0.5620353441059164,0.18468315974172178,0.6127375999521507,0.6054512796832431,0.39731151027660855,0.9001781116535499,0.7364025459146306,0.7693163674438986,0.6599732869937489,0.7562369688222734,0.337167234986136,0.31663839524135584,0.7065039224220682,0.5391482975330419,0.602696135127755,0.5576457355677691,0.6959323287963803,0.43149848676310554,0.6338036124277288,0.5421007238035177,0.6220827627591614,0.7312299059200215,0
0.5955732352794566,0.09572855252165068,0.7433049073230236,0.6728273824005994,0.6346183148497848,0.5073496985820232,0.40281062453622374,0.2903676229682647,0.6795855074370085,0.4118999954926003,0.7316341357504286,0.4148417230207798,0.7662950094188739,0.6452754379876796,0.716453774917573,-0.12461238229925453,0.41426881072115485,0.7382119994408533,0.3664919217560607,0.3640228738855266,0.562339857143461,0.4682352490863873,0.27121940903235764,0.36176904983998276,0.19499419819989247,0.6354769916640652,0.43343907662816594,0.5970292570374838,0.24760278951187845,-0.42245818353666864,0.6302482066964037,0.1708533029070612,0.593752186263749,0.6386312220578221,0.3852072617677067,0.35355801127944414,0.4725506342746463,0.512903276829191,0.32133275667359656,0.12334662689717053,0.5347811934862593,0.3971309170123135,0.2889665704564986,0.40325401572410957,0.5059402802492059,0.3545358857498562,0.46246452559973317,0.5795891529717971,0.6262078792027228,0.45038685590781996,1
0.7243289870152868,0.5768924151030274,0.7444977818441519,0.6427943237471652,0.5976787903988877,0.6844238880586268,0.6876044326356852,0.6988345226958517,0.6520768628868855,0.8482947898305505,0.6762380885793648,0.7290680224701357,0.7077363847348614,0.6862156698627349,0.6494268532983891,0.2834414782970254,0.5841634644108333,0.6870460428141623,0.6672872824382443,0.6966029761019626,0.3440673467873367,0.7672444994601885,0.7154039518070997,0.8321197022634033,0.6759727086036199,0.592715302155382,0.5427580723769693,0.7706106398470889,0.40051511724432015,0.7202955712243624,0.2746750742248263,0.7617625135072458,0.5016152229507198,0.5785007007752445,0.39365933422338095,0.5169114672951085,0.6406017477371175,0.6416027771744087,0.8521483760808684,0.5550666646434007,0.8031154795914711,0.19338937123665512,0.5096755476139156,0.76671745151272,0.710846587259106,0.7580277316447985,0.8244142907631935,0.6747347424942413,0.5725442782041905,0.671880553114227,0
0.6989441473004822,0.4879373339472774,0.5925597519806981,0.7111103879483832,0.4334389106402402,0.6501131355490014,0.78854762899526,0.8239576391016035,0.6737184123633406,0.6759971175260647,0.6651592188818755,0.5380140628706211,0.6615562284977312,0.6719155151642974,0.4720732765769331,-0.09876299612566863,0.4193940718296502,0.5658951379199024,0.704725823280078,0.8191046918909001,0.5726980301093416,0.5110045492384896,0.6431943108146131,0.8966123416645968,0.7512669788599755,0.6562346278027031,0.421835085558986,0.656294980361793,0.5875444010241261,0.4584078166784311,0.008041618821548413,0.7500302389094099,0.8062945692372759,0.5686179287800252,0.6876442429561673,0.5096087332521155,0.8131122945930132,0.6710808202198402,0.7592578044886221,0.6009699721489141,0.8066275518026258,0.24123788797089468,0.2419766460263861,0.5490528023445301,0.6521348282897873,0.5601732019727383,0.8236885993940887,0.6327312917569479,0.4886420789819955,0.21144262224738805,0
0.5580279674118264,0.42988479598990437,0.40193074415218555,0.40008654806535215,0.6093065434248477,0.7555959887042549,0.614877568334475,0.40436680856719925,0.5079151907666131,0.5576513624226872,0.46229441617620115,0.44153588321897974,0.5114414871688917,0.5675630471922256,0.46794486088858445,-0.031298095549394445,0.28438884829079075,0.40170477839982294,0.5261871356352679,0.5827481342782196,0.6983022860836309,0.4784663153276772,0.38138469104225897,0.40629795409983677,0.4464600429440274,0.6985310348313216,0.38218734152500605,0.7066744661102498,0.48276442478802295,-0.2819266110205305,-0.23532305288103283,0.3077594907543602,0.5330874609106119,0.5090004641338117,0.35002902184046614,0.45690182253588657,0.6461110577919443,0.2789468431144524,0.6587866278492706,0.24921390624438983,0.6866521282346281,0.6601323297912558,0.5326539170037494,0.17534510887931717,0.6307187011291276,0.5708293180515919,0.5518146106949884,0.49316439320428107,0.5194031424621333,0.48350667925162216,0
0.30204071630951246,0.23635455278001602,0.6342267329173293,0.7230159674021621,0.5202207196992882,0.4542896986316649,0.4522302020184766,0.35560194390403416,0.5355628288430981,0.5370194678738661,0.5145356342455033,0.2377729264054069,0.8361314143181939,0.4895428456162682,0.4436203172286186,-0.04237714378494051,0.440966966243217,0.5936935080001777,0.41838518763488447,0.6960557476893513,0.45727541105436564,0.5850639256442787,0.5513554662112721,0.5809461496481756,0.5410213145060178,0.5534737753945099,0.40229394045626793,0.6265647323114654,0.4290037178042061,-0.3152818039614729,0.1209126396573057,0.3050305896088548,0.5745072691189536,0.38886775767799536,0.21549046698439245,0.4413211929186409,0.2838734665556738,0.3369823999330667,0.5847411589522387,0.2140978570751084,0.4032437257515309,0.2755715197219193,0.2730266416464943,0.3621194193797748,0.012362157938421724,0.3078569195903515,0.6513521481022416,0.049720904062168385,0.5996794420815321,0.5389856084553212,0
0.7780843935195368,0.5126754759986185,0.7543984039627948,0.7805819460046002,0.7302758614414577,0.7066811707205684,0.2909262873491682,0.40017256927139816,0.8347366869153585,0.4738915007662481,0.8607256850995286,0.6988792592312945,0.7446096768104881,0.7919300855586578,0.704051447043533,-0.06877369691108759,0.8500943077102182,0.5743060044895192,0.6235795211700591,0.3246363186795616,0.3270421967312072,0.7387669591599026,0.34489883526102616,0.5955245105228806,0.4197302684772963,0.7088681842643407,0.6592951497348443,0.8216234681399139,0.3024200757087138,0.04823452139566031,0.7077559767336286,0.3519425416652862,0.6188981549161355,0.7321445298498348,0.25388939314174586,0.5701463338882355,0.5821323694883823,0.7406362455554314,0.36790015888204314,0.35539268520704315,0.7239304272167801,0.23418998234023414,0.382469529223542,0.8117473054335678,0.6780312949098609,0.5680201075703739,0.6050801305036121,0.7368232128732332,0.6689965465224552,0.4997821132726643,0
0.13699923756540744,0.36666258570277416,0.7833819578893597,0.8607619125197785,0.1769299533193251,0.7779188613899654,0.6537412504057579,0.49513682017997723,0.810049852028812,0.09535845561931622,0.9789598425043078,0.7415694157937495,0.8150466829512827,0.9016548274334999,0.4705708957137817,-1.0,0.8819928144616063,0.8286867891748362,0.4372487443911376,0.224418677331441,0.42985525656017054,0.7169584856894163,0.6562225674597263,0.5970120242864672,0.4996838976272612,0.4908443666125687,0.651120379168096,0.6893959925814476,0.13143046448067364,-0.3519962921228881,0.1846904828418776,0.39352275806985565,0.7774310834624127,0.42096703750924025,0.37338970326629795,0.45728555414677174,0.5921542373786094,0.7738314576195569,0.12427903094690285,0.24477895671312197,0.7750789730687931,0.34234005025762304,0.3414313318928918,0.7762123126755498,0.7844717318199047,0.5836350326260953,0.7275052686744872,0.995284607390962,0.9327425783302907,0.30534875255497607,1
0.6441738524865138,0.47027971129273627,0.8416522360731049,0.7404900056390024,0.7067337627809573,0.6981102909051314,0.6856883062151113,0.6885202561406704,0.4924262634612843,0.6933237423215163,0.5623175895871119,0.6150386336446841,0.8622233595508486,0.5154141036168174,0.6147095091507049,0.5849064998367404,0.6044071418204768,0.6263488498100876,0.46294573260670424,0.7528598853523892,0.6619846878913801,0.699286805438253,0.4606232752741867,0.8239839899091974,0.7061683739199238,0.783706066373886,0.5940821552877238,0.6279725568676489,0.4527185672236155,0.3680129238788914,0.6036738384092943,0.7169179882609616,0.858860602634436,0.6355944440499328,0.5686356965480737,0.5757970804490877,0.7684315378950624,0.7146771927060626,0.7470638677846766,0.5519530681045196,0.7945126165351301,0.2909737856796091,0.6246481151011344,0.6584404476018478,0.679962671422538,0.2788690101325128,0.7359408980467462,0.6888367572940988,0.5637949745650209,0.6187662730698753,0
0.5377258148733262,0.5822608495452976,0.8287498076586662,0.6742082743353246,0.5385824911970537,0.5290676483563896,0.5749268701112904,0.4513589363622064,0.7793051046970473,0.47902694476692786,0.6321483496568818,0.5740814615593035,0.6894442499442599,0.5796212730076368,0.373235490453929,-0.006331937805686527,0.5503410984861515,0.4677719135185838,0.6167807846973153,0.7671482464568421,0.22146011156042517,0.5962183365562631,0.622048530838894,0.5288479639800433,0.8468671867864509,0.7171547271966625,0.6052800264264627,0.6614108965565195,0.15760023488510547,-0.3851497070335115,-0.5324119374560053,0.3168629470384896,0.7649649847958214,0.48366228731746674,0.2914008684453658,0.48209101225301415,0.5027095592399586,0.38904162608059306,0.6047564188820542,0.24092872761888406,0.5343785460966299,0.3961802054853663,0.6122656118239423,0.567443836616298,0.5508372143294871,0.5854527547126505,0.7744168271800375,0.7631959164995128,0.679274591349765,0.5113873136441328,1
0.4815568984734199,0.6649645585357429,0.4944549515128092,0.7248770425285189,0.7980378340963185,0.5934934797857259,0.9114888994751494,0.8420526917950544,0.5971735529851023,0.5391182698440241,0.5435650687729109,0.7956801745141212,0.38209858976058675,0.6176416655293151,0.5654465647986388,-0.051590150370404264,0.4153581178385822,0.4223652297178066,0.7508183862002575,0.7903959470262779,0.5086676052396795,0.5639693210525552,0.8309389783472905,0.8167117726318435,0.8279291797910326,0.8255118800040292,0.4183209855821082,0.6546190815412356,0.555524841684924,0.2445104950239041,0.42964870292852986,0.861857877919229,0.9939558546052658,0.49719676105761296,0.695462184732171,0.40073772908889954,0.6750257534390047,0.5247461070328082,0.7810703027262406,0.7878506782607122,0.6890932775768014,0.28265076782015935,0.6486763364699311,0.6233334538050644,0.6473476562253717,0.5552224763065607,0.8357175833546736,0.6624457915994924,0.5584023415572592,0.4217046088767102,0
0.6338386441481819,0.43341775066190846,0.6793025022387842,0.6784311824673103,0.546747741900356,0.552633113741714,0.7014621488319533,0.6720588113549627,0.5754800647111475,0.48202506246142135,0.5665765451909974,0.532686578714745,0.784616887677984,0.5618356360539539,0.4322109930293121,-0.08569464316023856,0.43365891862689215,0.5149089392696832,0.6704550747589547,0.8201421261082071,0.4612914244035669,0.6843985440405793,0.6170373251613852,0.7508173241629948,0.7844042899356709,0.5727581627982004,0.44142028891104795,0.5347231376802026,0.4869144876716834,0.3687823630047631,0.08892331356151528,0.7817221760580366,0.6410922900903351,0.4651343047814642,0.5833869616559763,0.5144036480036668,0.60793772608542,0.4817788389232941,0.8300808829045891,0.5253788613130659,0.7175632366307033,0.1523531909733599,0.22812385850798178,0.7000536578213767,0.4411582377695061,0.4330718873416539,0.7407391919464689,0.6505499183517817,0.49113560336517376,0.35190428682605157,0
0.503834588012351,0.3587110549935339,0.396058579271034,0.5161668521498864,0.6600321633546817,0.6498325330670952,0.6448781009077192,0.6266880206989974,0.6449013318617908,0.5463844146492502,0.5242557882523324,0.3978156014415211,0.6301815467083607,0.6157392852927047,0.5383421788635357,0.26398754289002513,0.3112413663248702,0.4897824220055803,0.4080889976399101,0.6803237391831451,0.6507961599305008,0.5001653583163386,0.4530513244619305,0.524355292820415,0.5703205639000869,0.7054804607235321,0.44601720620557395,0.7139310321987556,0.4182821666238666,0.47720928736988144,-0.02667415396532713,0.48850105898631585,0.5696330825357248,0.506436585136841,0.42351712383912477,0.38247479687076563,0.555103404869978,0.3348229571371816,0.6041519238271945,0.5663944267087858,0.698315884140316,0.7869813522138267,0.5486071294904568,0.4030700152497633,0.6001658600497557,0.5302639811303241,0.6489961302009714,0.5892384642286697,0.44335204434498393,0.4581001085521155,1
0.35565712497717744,0.5434960550247495,0.5920495879313993,0.6922513086955908,0.7211726714888896,0.6975914333877156,0.5649775910424112,0.8121701332030828,0.5585907078928584,0.2539593732811814,0.8291819013444486,0.7602292813975506,0.6936412469805895,0.5701820093512325,0.6192205554434222,0.27138695612451036,0.41349048606305416,0.6453297699022414,0.7440269271973544,0.6897854419377212,0.6612149948510792,0.5326798327974241,0.28545609910729003,0.8430431947171894,0.8330062813945678,0.7281085901944497,0.6025114743524693,0.558414487557323,0.6191596994969181,0.3634584577803184,-0.3803802868157191,0.8168260228141028,0.5725350008361137,0.8653993671181539,0.8342728506524485,0.7565005871556715,0.9838702126946304,0.7858485752481947,0.49292017182164033,0.6202690243834053,0.817566571229138,0.4065589401165646,0.3683943213501947,0.622877046013829,0.7831999288505995,0.554917381602393,0.7142693579891101,0.5402948145024534,0.49354275988291024,0.8498499177024066,0
0.3821842289148115,0.5908697801312305,0.5823381240897109,0.7006528523364415,0.7033307289547601,0.6334637984206865,0.806599475246375,0.9072800915615972,0.7151382321843921,0.4260872312909307,0.6335788320736737,0.6715749764764493,0.6392052848174529,0.6624375415124003,0.4690409347716709,0.35565766050610836,0.49311917502486935,0.6978772938524157,0.7349923502103808,0.8277442666731188,0.37130240775503426,0.7323571684386404,0.5794885307009519,0.8778925098016894,0.858108480253674,0.6649045785215745,0.6004670702495493,0.6682554536391276,0.43917652098715343,0.7712269559819689,0.08154247356476785,0.8321380691025635,0.7517951291000579,0.35445707026566337,0.705242466736173,0.43161736715483884,0.7988146958653819,0.6857348254287444,0.7829115567567233,0.6420851103455092,0.762007178549781,0.3390878236678883,0.5816130458584394,0.5330548369679594,0.7546322838525396,0.615873461619592,0.8269443020769087,0.689705075366361,0.5615566111208957,0.36428578209597867,1
0.522333130798314,0.3703002013353286,0.7799204508516723,0.8336062313627521,0.7264845846309905,0.6850574946569139,0.5433351887471229,0.7345518233672481,0.816025577225007,0.4465119713404079,0.8719073286608096,0.8053130838394893,0.8654593792056857,0.7000008268912937,0.6781429190981391,0.44244090476636,0.5319673217435759,0.7774880923049967,0.6457442110329622,0.5670951249467696,0.48935721418996736,0.5046225283544766,0.32062919207405516,0.8434808953358449,0.8429009068974267,0.7465258642433232,0.7603933557330584,0.6150288759597347,0.7669927279129958,0.27530556349492086,-0.34496961176650365,0.39435151812641794,0.6145361570734659,0.7893880928357807,0.39160984913998176,0.8177572265860842,0.5369273798390537,0.8183903863870611,0.6885747373315462,0.3901445864010713,0.39377449981024876,0.6055182154713202,0.6832520091210103,0.46072161212703255,0.5336059990872103,0.5515738601003185,0.833860433712901,0.5931188512377124,0.5498118746444263,0.8212424343985598,0
0.6695452599826816,0.6340739035340162,0.6350637595597158,0.6982739116138044,0.21869599458467961,0.6131973878439873,0.6977435951564905,0.6562631940592584,0.6078966607217015,0.7261899504599391,0.6171631034839303,0.604358331417221,0.5908793908806068,0.6231308869277606,0.5563771298355309,0.15429520121370177,0.46911837870303785,0.5332720185761424,0.7004983930318133,0.6797389866545297,0.4167818627280865,0.755216063958235,0.8319381599403536,0.7971313409102807,0.9102580375365928,0.19290440747981388,0.46093258169176804,0.7286238548205662,0.4790636958688291,0.37950045692924084,-0.47823130771098654,0.7502089359402273,0.5116567724741197,0.5748947770362239,0.21595340730364745,0.5283743631955933,0.696485006078489,0.4411405505564459,0.6082301180830032,0.5953608042958423,0.6297038801762584,0.29921854782385965,0.41113263742453215,0.5769901153799482,0.6107874539045183,0.5716227703443977,0.7670735834073045,0.6298668465622936,0.5840527875587472,0.405381905652447,0
0.7911324420035735,0.7011078151260502,0.4290588263170919,0.8106377908159861,0.678456724166085,0.6246081581135434,0.6904893964624594,0.8983864553409552,0.6311283866502142,0.6851718540641102,0.7767877681663298,0.7532345202213517,0.5374776712952467,0.7111192908443489,0.6119994797052128,0.40758518326662596,0.3775446605636439,0.52346513923956,0.5697423689971587,0.910189057894431,0.4914613295019605,0.6597548637776667,0.6005101588813079,0.7460411623679697,0.8571345056406157,0.660747488627812,0.4984599569912314,0.6114408956289709,0.46583693776196144,0.6027451747604557,-0.5660919600276896,0.75068416979168,0.8676688363622495,0.48739298345390253,0.6897888635506737,0.5686642320170266,0.7700458066483997,0.5340613796987485,0.843961036512973,0.5564977967533706,0.09558086543454428,0.31967035966673946,0.572886768452827,0.5594568335919068,0.6215641064516082,0.718797566948224,0.9494665196457888,0.6204072724832138,0.657012153532928,0.5339047488178975,0
0.23413132240195628,0.4536894209738689,0.0,0.7005952763179366,0.3393422896298419,0.5614173322978528,0.803273223760986,0.7651602327949467,0.5980640406035577,0.7425206066897935,0.5221556336399318,0.6012811623152158,0.45933261846525947,0.54547910893174,0.30928242270207096,0.5397121387646853,0.3789280128571891,0.4069714249920368,0.5515239026813855,0.719516650732464,0.3131615057327902,0.5946159169654204,0.8687992420187886,0.8458139572184574,0.8101453444565047,0.42941033875125223,0.5686249634084062,0.6406894328215654,0.425695953838191,0.6737144550899088,-0.4594931337115796,0.7876492956298926,0.819809501283091,0.4699769508915738,0.2778321083522846,0.400446201648486,0.6226374368378053,0.6071318948565396,0.8658769295485149,0.5970670097480373,0.8549238129982301,0.46882289910604125,0.5553119966385854,0.6487805742272718,0.6362285219594686,0.5552367492612204,0.807628872986414,0.5866975083488419,0.6584744229491017,0.48776306195688396,0
